timestamp,status,card_present_flag,account,first_name,age,gender,txn_description,balance,amount,geometry,X,Y,merch_suburb,merch_state,merch_geometry,merch_X,merch_Y,distance,country,card_present_bool
218-1-9 21:9:9+:,authorized,,96614392,Joseph,21,M,SALES-POS,7648.94,84.5,147.8 -37.97,-37.97,147.8,Sydney,NSW,151.21 -33.87,-33.87,151.21,588.86,Australia,FALSE
218-1-9 21:29:59+:,authorized,1,348584958,Jessica,34,F,SALES-POS,24826.18,123.7,138.52 -35.1,-35.1,138.52,Perth,WA,115.86 -31.95,-31.95,115.86,2126.61,Australia,TRUE
218-1-9 21:5:49+:,authorized,1,331763625,Kenneth,35,M,POS,14212.33,26.41,153.2 -27.66,-27.66,153.2,Ringwood,QLD,152.23 -27.52,-27.52,152.23,79.48,Australia,TRUE
218-1-9 22::+:,posted,,1279356312,Tyler,44,M,PAYMENT,1414.54,159,144.79 -37.73,-37.73,144.79,,,,,,,Australia,FALSE
218-1-9 22::+:,posted,,2658577,Brian,42,M,PAYMENT,11511.97,187,148.16 -23.52,-23.52,148.16,,,,,,,Australia,FALSE
218-1-9 22:23:19+:,authorized,1,3536132544,Heather,41,F,SALES-POS,6843.8,27.86,144.93 -37.79,-37.79,144.93,Mount Waverley,VIC,145.14 -37.89,-37.89,145.14,21.56,Australia,TRUE
218-1-9 23::+:,posted,,291672282,Daniel,22,M,PAYMENT,8521.69,4,255. -573.,-573,255,,,,,,,Australia,FALSE
218-1-9 23:3:14+:,authorized,1,289243754,Joseph,37,M,SALES-POS,5215.37,7.55,153.32 -27.93,-27.93,153.32,Biggera Waters,QLD,153.39 -27.93,-27.93,153.39,6.88,Australia,TRUE
218-1-9 23:3:16+:,authorized,,182446574,Tonya,27,F,POS,716.8,14.26,116.6 -32.,-32,116.6,Southern River,WA,115.95 -32.1,-32.1,115.95,15.22,Australia,FALSE
218-1-9 23:57:17+:,authorized,1,5358546,Kimberly,35,F,POS,5194.25,33.69,15.62 -33.76,-33.76,15.62,Parramatta,NSW,151.2 -33.81,-33.81,151.2,37.42,Australia,TRUE
218-1-1 1:11:59+:,authorized,1,297114956,Robert,26,M,SALES-POS,199.71,11.23,144.89 -37.69,-37.69,144.89,Alexandria,NSW,151.2 -33.92,-33.92,151.2,77.28,Australia,TRUE
218-1-1 1:34:13+:,authorized,1,368967373,Virginia,2,F,SALES-POS,7745.8,65.95,115.79 -31.79,-31.79,115.79,Clontarf,NSW,151.26 -33.81,-33.81,151.26,331.26,Australia,TRUE
218-1-1 1:56:26+:,authorized,1,331763625,Kenneth,35,M,SALES-POS,1418.9,32.24,153.2 -27.66,-27.66,153.2,Toowoomba City,QLD,151.95 -27.56,-27.56,151.95,16.13,Australia,TRUE
218-1-1 2::+:,posted,,459612845,Jonathan,38,M,PAYMENT,58961.93,77,13.98 -12.49,-12.49,13.98,,,,,,,Australia,FALSE
218-1-1 2:29:59+:,authorized,1,1523339231,Tim,4,M,SALES-POS,68484.19,53.26,115.83 -31.9,-31.9,115.83,Sorrento,WA,115.76 -31.82,-31.82,115.76,11.1,Australia,TRUE
218-1-1 3::+:,posted,,348584958,Jessica,34,F,INTER BANK,24657.18,169,138.52 -35.1,-35.1,138.52,,,,,,,Australia,FALSE
218-1-1 4:2:46+:,authorized,1,1652235822,Renee,38,F,POS,21557.95,23.97,144.89 -37.81,-37.81,144.89,Hamilton,VIC,142.3 -37.74,-37.74,142.3,251.76,Australia,TRUE
218-1-1 4:3:33+:,authorized,1,3536132544,Heather,41,F,SALES-POS,682.66,23.14,144.93 -37.79,-37.79,144.93,Lyndhurst,VIC,145.25 -38.8,-38.8,145.25,42.8,Australia,TRUE
218-1-1 4:58:19+:,authorized,1,19337542,Jeffrey,3,M,POS,3914.55,5.56,153.5 -27.61,-27.61,153.5,Oodnadatta,SA,135.45 -27.55,-27.55,135.45,1735.12,Australia,TRUE
218-1-1 6::+:,posted,,62667573,Michael,4,M,INTER BANK,1857.53,21,151.23 -33.96,-33.96,151.23,,,,,,,Australia,FALSE
218-1-1 6::+:,posted,,2171593283,Fernando,19,M,PAYMENT,15392.1,27,146.94 -36.4,-36.4,146.94,,,,,,,Australia,FALSE
218-1-1 6::+:,posted,,2776252858,Kristin,43,F,PAYMENT,693.19,29,144.95 -37.76,-37.76,144.95,,,,,,,Australia,FALSE
218-1-1 7::+:,posted,,58856484,Isaiah,23,M,INTER BANK,17332.56,25,151.27 -33.76,-33.76,151.27,,,,,,,Australia,FALSE
218-1-1 7::+:,posted,,1496451953,Ricky,43,M,INTER BANK,19966.6,39,145.16 -37.84,-37.84,145.16,,,,,,,Australia,FALSE
218-1-1 7:18:1+:,authorized,,1652235822,Renee,38,F,POS,21523.89,34.6,144.89 -37.81,-37.81,144.89,Parramatta,NSW,151 -33.82,-33.82,151,77.86,Australia,FALSE
218-1-1 8::+:,posted,,214856841,Patrick,46,M,INTER BANK,26644.7,22,144.99 -37.9,-37.9,144.99,,,,,,,Australia,FALSE
218-1-1 8::+:,posted,,4163822186,Karen,26,F,PAYMENT,9619.64,55,149.3 -34.97,-34.97,149.3,,,,,,,Australia,FALSE
218-1-1 8::+:,posted,,3954677887,Ruth,47,F,PAYMENT,7474.54,58,115.72 -32.28,-32.28,115.72,,,,,,,Australia,FALSE
218-1-1 8::42+:,authorized,1,211792489,Jacqueline,3,F,SALES-POS,3431.1,31.53,138.63 -34.93,-34.93,138.63,Willunga,SA,138.56 -35.27,-35.27,138.56,38.38,Australia,TRUE
218-1-1 8:9:28+:,authorized,,1652235822,Renee,38,F,POS,21515.61,8.28,144.89 -37.81,-37.81,144.89,Ringwood,VIC,145.23 -37.81,-37.81,145.23,29.9,Australia,FALSE
218-1-1 8:18:14+:,authorized,1,348141842,Tiffany,25,F,SALES-POS,6589.32,26.72,115.74 -31.72,-31.72,115.74,Warwick,WA,115.81 -31.84,-31.84,115.81,14.91,Australia,TRUE
218-1-1 8:27:1+:,authorized,1,348141842,Tiffany,25,F,SALES-POS,6565.2,24.3,115.74 -31.72,-31.72,115.74,Attadale,WA,115.8 -32.3,-32.3,115.8,34.97,Australia,TRUE
218-1-1 8:35:47+:,authorized,1,574997646,Mackenzie,18,F,SALES-POS,529.87,13.52,15.79 -33.64,-33.64,15.79,Busselton,WA,115.34 -33.65,-33.65,115.34,3268.71,Australia,TRUE
218-1-1 8:44:33+:,authorized,1,18965467,Alexander,38,M,SALES-POS,1933.85,18.81,143.88 -37.66,-37.66,143.88,Melbourne,VIC,144.97 -37.81,-37.81,144.97,97.4,Australia,TRUE
218-1-1 8:53:19+:,authorized,1,348141842,Tiffany,25,F,POS,655.49,14.53,115.74 -31.72,-31.72,115.74,Morley,WA,115.9 -31.9,-31.9,115.9,25.11,Australia,TRUE
218-1-1 9::+:,posted,,35416658,Christine,39,F,INTER BANK,14178.64,25,151.4 -33.8,-33.8,151.4,,,,,,,Australia,FALSE
218-1-1 9::+:,posted,,1443681913,Ryan,31,M,PAYMENT,5656.83,36,15.92 -33.77,-33.77,15.92,,,,,,,Australia,FALSE
218-1-1 9:1:4+:,authorized,1,62667573,Michael,4,M,SALES-POS,18563.21,7.32,151.23 -33.96,-33.96,151.23,Wetherill Park,NSW,15.92 -33.84,-33.84,15.92,31.6,Australia,TRUE
218-1-1 9:5:32+:,authorized,1,2897221629,Scott,23,M,SALES-POS,7317.62,6.4,15.9 -34.37,-34.37,15.9,Belmore,NSW,151.9 -33.92,-33.92,151.9,53.6,Australia,TRUE
218-1-1 9:9:59+:,authorized,,62667573,Michael,4,M,SALES-POS,18549.74,13.47,151.23 -33.96,-33.96,151.23,North Sydney,NSW,151.21 -33.84,-33.84,151.21,13.49,Australia,FALSE
218-1-1 9:14:27+:,authorized,,31725361,Ronald,25,M,SALES-POS,5548.93,9.77,145.73 -17.3,-17.3,145.73,Cairns City,QLD,145.78 -16.92,-16.92,145.78,13.35,Australia,FALSE
218-1-1 9:18:55+:,authorized,1,1652235822,Renee,38,F,POS,21482.69,32.92,144.89 -37.81,-37.81,144.89,Keysborough,VIC,145.17 -37.99,-37.99,145.17,31.72,Australia,TRUE
218-1-1 9:23:23+:,authorized,1,3827517394,Craig,28,M,SALES-POS,4482.16,2.6,151.12 -33.89,-33.89,151.12,Margaret River,WA,115.7 -33.95,-33.95,115.7,3312.55,Australia,TRUE
218-1-1 9:27:51+:,authorized,1,159845171,Diana,26,F,POS,152.85,63,153.41 -27.95,-27.95,153.41,Alexandria,NSW,151.2 -33.9,-33.9,151.2,695.1,Australia,TRUE
218-1-1 9:32:19+:,authorized,,348141842,Tiffany,25,F,POS,6527.22,23.27,115.74 -31.72,-31.72,115.74,Morley,WA,115.9 -31.9,-31.9,115.9,25.11,Australia,FALSE
218-1-1 9:36:47+:,authorized,1,348584958,Jessica,34,F,SALES-POS,2465.85,6.33,138.52 -35.1,-35.1,138.52,Port Adelaide,SA,138.5 -34.85,-34.85,138.5,17.9,Australia,TRUE
218-1-1 9:41:14+:,authorized,1,62667573,Michael,4,M,SALES-POS,18382.53,167.21,151.23 -33.96,-33.96,151.23,Balingup,WA,115.97 -33.79,-33.79,115.97,3242.51,Australia,TRUE
218-1-1 9:45:42+:,authorized,1,26736955,Richard,24,M,SALES-POS,15554.72,25.91,152.99 -27.49,-27.49,152.99,Regents Park,QLD,153.3 -27.67,-27.67,153.3,2.42,Australia,TRUE
218-1-1 9:5:1+:,authorized,1,5358546,Kimberly,35,F,SALES-POS,517.93,23.32,15.62 -33.76,-33.76,15.62,Chatswood,NSW,151.18 -33.8,-33.8,151.18,52.1,Australia,TRUE
218-1-1 9:54:38+:,authorized,1,62667573,Michael,4,M,SALES-POS,1836.44,22.9,151.23 -33.96,-33.96,151.23,North Ryde,NSW,151.12 -33.78,-33.78,151.12,22.47,Australia,TRUE
218-1-1 9:59:6+:,authorized,1,1523339231,Tim,4,M,POS,68391.33,92.86,115.83 -31.9,-31.9,115.83,Melbourne,VIC,144.97 -37.81,-37.81,144.97,2729.91,Australia,TRUE
218-1-1 1::+:,posted,,1375564,Rhonda,4,F,PAYMENT,4513.77,32,153.1 -27.66,-27.66,153.1,,,,,,,Australia,FALSE
218-1-1 1::+:,posted,,179927998,Susan,2,F,INTER BANK,7798.78,39,15.68 -33.79,-33.79,15.68,,,,,,,Australia,FALSE
218-1-1 1::+:,posted,,21768484,Richard,22,M,PAYMENT,8535.5,34,145.3 -37.88,-37.88,145.3,,,,,,,Australia,FALSE
218-1-1 1::+:,posted,,2528867619,Abigail,4,F,PAYMENT,1626.61,8,138.58 -34.96,-34.96,138.58,,,,,,,Australia,FALSE
218-1-1 1::+:,posted,,21733992,Luis,27,M,PAYMENT,115.29,29,144.71 -37.58,-37.58,144.71,,,,,,,Australia,FALSE
218-1-1 1::+:,posted,,96614392,Joseph,21,M,PAYMENT,7618.94,3,147.8 -37.97,-37.97,147.8,,,,,,,Australia,FALSE
218-1-1 1:18:1+:,authorized,1,1683215619,Barry,38,M,POS,7771.47,13.38,138.67 -34.86,-34.86,138.67,Bomaderry,NSW,15.61 -34.85,-34.85,15.61,19.5,Australia,TRUE
218-1-1 1:4:54+:,authorized,1,1279356312,Tyler,44,M,SALES-POS,139.27,24.27,144.79 -37.73,-37.73,144.79,Malvern,VIC,145.3 -37.85,-37.85,145.3,24.98,Australia,TRUE
218-1-1 11::+:,posted,,58856484,Isaiah,23,M,PAY/SALARY,21236.51,393.95,151.27 -33.76,-33.76,151.27,,,,,,,Australia,FALSE
218-1-1 11:1:+:,authorized,,3827517394,Craig,28,M,POS,44763.25,38.91,151.12 -33.89,-33.89,151.12,Brisbane City,QLD,153.2 -27.47,-27.47,153.2,737.4,Australia,FALSE
218-1-1 11:7:2+:,authorized,1,85493845,James,28,M,POS,12911.42,11.88,147.63 -22.84,-22.84,147.63,Wagga Wagga,NSW,147.42 -35.12,-35.12,147.42,1367.15,Australia,TRUE
218-1-1 11:13:4+:,authorized,1,3827517394,Craig,28,M,POS,44748.6,14.65,151.12 -33.89,-33.89,151.12,Liverpool,NSW,15.92 -33.91,-33.91,15.92,18.61,Australia,TRUE
218-1-1 11:19:59+:,authorized,1,1683215619,Barry,38,M,POS,7717.37,54.1,138.67 -34.86,-34.86,138.67,Yass,NSW,148.91 -34.83,-34.83,148.91,935.12,Australia,TRUE
218-1-1 11:26:19+:,authorized,1,4274272854,Timothy,2,M,POS,8587.3,17.17,145.23 -37.86,-37.86,145.23,Haymarket,NSW,151.21 -33.88,-33.88,151.21,697.78,Australia,TRUE
218-1-1 11:32:39+:,authorized,1,31725361,Ronald,25,M,SALES-POS,5539.22,9.71,145.73 -17.3,-17.3,145.73,Wynyard,TAS,145.72 -41,-41,145.72,2668.31,Australia,TRUE
218-1-1 11:38:59+:,authorized,1,1334819143,Christopher,33,M,POS,65879.98,6.5,145.13 -37.7,-37.7,145.13,Hawthorn East,VIC,145.5 -37.85,-37.85,145.5,18.12,Australia,TRUE
218-1-1 11:45:18+:,authorized,1,35416658,Christine,39,F,POS,14168.51,1.13,151.4 -33.8,-33.8,151.4,Kogarah,NSW,151.13 -33.96,-33.96,151.13,19.66,Australia,TRUE
218-1-1 11:51:38+:,authorized,1,374188913,Ashley,25,F,POS,14.81,3.53,15.5 -23.4,-23.4,15.5,Alpine,NSW,15.52 -34.41,-34.41,15.52,1225.62,Australia,TRUE
218-1-1 11:57:58+:,authorized,1,17117148,Michelle,19,F,SALES-POS,14162.9,7.27,15.82 -34.1,-34.1,15.82,Bankstown,NSW,151.3 -33.92,-33.92,151.3,21.82,Australia,TRUE
218-1-1 12::+:,posted,,16554218,Marissa,23,F,PAY/SALARY,15659.88,1626.48,145.1 -37.93,-37.93,145.1,,,,,,,Australia,FALSE
218-1-1 12::+:,posted,,4163822186,Karen,26,F,PAYMENT,9573.64,46,149.3 -34.97,-34.97,149.3,,,,,,,Australia,FALSE
218-1-1 12::+:,posted,,182446574,Tonya,27,F,INTER BANK,749.8,57,116.6 -32.,-32,116.6,,,,,,,Australia,FALSE
218-1-1 12::+:,posted,,3326339947,Eric,22,M,PAY/SALARY,1111.21,983.36,151.18 -33.8,-33.8,151.18,,,,,,,Australia,FALSE
218-1-1 12:13:4+:,authorized,1,1683215619,Barry,38,M,SALES-POS,762.7,96.67,138.67 -34.86,-34.86,138.67,Melbourne,VIC,144.97 -37.81,-37.81,144.97,653.23,Australia,TRUE
218-1-1 12:32:18+:,authorized,1,18965467,Alexander,38,M,SALES-POS,18875.98,157.87,143.88 -37.66,-37.66,143.88,Armidale,NSW,151.64 -3.49,-3.49,151.64,171.7,Australia,TRUE
218-1-1 12:51:32+:,authorized,,197388789,Antonio,26,M,POS,6746.7,27.26,115.78 -31.9,-31.9,115.78,Rockingham,WA,115.73 -32.28,-32.28,115.73,42.56,Australia,FALSE
218-1-1 13::+:,posted,,354146373,Jeffrey,24,M,PAY/SALARY,4756.59,148.8,145. -37.83,-37.83,145,,,,,,,Australia,FALSE
218-1-1 13::+:,posted,,31725361,Ronald,25,M,INTER BANK,5513.22,26,145.73 -17.3,-17.3,145.73,,,,,,,Australia,FALSE
218-1-1 13::+:,posted,,31725361,Ronald,25,M,INTER BANK,5352.22,161,145.73 -17.3,-17.3,145.73,,,,,,,Australia,FALSE
218-1-1 13::+:,posted,,2776252858,Kristin,43,F,PAY/SALARY,7998.23,168.4,144.95 -37.76,-37.76,144.95,,,,,,,Australia,FALSE
218-1-1 13:1:46+:,authorized,1,1349834573,Matthew,39,M,SALES-POS,13671.35,57.17,145.17 -37.84,-37.84,145.17,Chelsea,VIC,145.12 -38.5,-38.5,145.12,23.79,Australia,TRUE
218-1-1 13:29:59+:,authorized,1,425852723,Kimberly,24,F,POS,515.13,54.51,145.45 -37.74,-37.74,145.45,Sydney,NSW,151.21 -33.87,-33.87,151.21,675.3,Australia,TRUE
218-1-1 13:49:13+:,authorized,1,17117148,Michelle,19,F,SALES-POS,14145.75,16.34,15.82 -34.1,-34.1,15.82,Busselton,WA,115.34 -33.65,-33.65,115.34,3264.47,Australia,TRUE
218-1-1 14::+:,posted,,159845171,Diana,26,F,PAY/SALARY,266.52,113.67,153.41 -27.95,-27.95,153.41,,,,,,,Australia,FALSE
218-1-1 14::+:,posted,,2484743,Kenneth,29,M,PAYMENT,18554.14,56,121.48 -3.75,-3.75,121.48,,,,,,,Australia,FALSE
218-1-1 14::+:,posted,,1443681913,Ryan,31,M,PAYMENT,5582.83,74,15.92 -33.77,-33.77,15.92,,,,,,,Australia,FALSE
218-1-1 14:4:18+:,authorized,1,1349834573,Matthew,39,M,SALES-POS,13641.95,29.4,145.17 -37.84,-37.84,145.17,Elsternwick,VIC,145 -37.88,-37.88,145,15.59,Australia,TRUE
218-1-1 14:14:7+:,authorized,1,297114956,Robert,26,M,SALES-POS,18.67,19.4,144.89 -37.69,-37.69,144.89,Flemington,VIC,144.93 -37.79,-37.79,144.93,11.68,Australia,TRUE
218-1-1 14:23:55+:,authorized,1,17117148,Michelle,19,F,POS,1415.88,39.87,15.82 -34.1,-34.1,15.82,Cabramatta West,NSW,15.91 -33.89,-33.89,15.91,15.73,Australia,TRUE
218-1-1 14:33:43+:,authorized,1,182446574,Tonya,27,F,SALES-POS,73.44,19.36,116.6 -32.,-32,116.6,Cannington,WA,115.94 -32.2,-32.2,115.94,11.54,Australia,TRUE
218-1-1 14:43:31+:,authorized,1,38446482,Susan,19,F,POS,9494.79,7.59,145.15 -37.76,-37.76,145.15,Melbourne,VIC,144.96 -37.81,-37.81,144.96,17.62,Australia,TRUE
218-1-1 14:53:19+:,authorized,1,331763625,Kenneth,35,M,POS,14131.45,48.64,153.2 -27.66,-27.66,153.2,Ormeau,QLD,153.25 -27.79,-27.79,153.25,26.89,Australia,TRUE
218-1-1 15::+:,posted,,235712452,Debra,18,F,PAYMENT,6138.3,36,138.61 -34.89,-34.89,138.61,,,,,,,Australia,FALSE
218-1-1 15::+:,posted,,38923874,Ryan,38,M,PAYMENT,43658.72,35,151.27 -33.9,-33.9,151.27,,,,,,,Australia,FALSE
218-1-1 15:1:59+:,authorized,1,374188913,Ashley,25,F,POS,9973.58,31.23,15.5 -23.4,-23.4,15.5,Alpine,NSW,15.52 -34.41,-34.41,15.52,1225.62,Australia,TRUE
218-1-1 15:8:14+:,authorized,1,1683215619,Barry,38,M,SALES-POS,7582.1,38.6,138.67 -34.86,-34.86,138.67,Nowra,NSW,15.6 -34.87,-34.87,15.6,189.1,Australia,TRUE
218-1-1 15:14:29+:,authorized,1,348584958,Jessica,34,F,SALES-POS,24625.37,25.48,138.52 -35.1,-35.1,138.52,South Nowra,NSW,15.6 -34.91,-34.91,15.6,111.46,Australia,TRUE
218-1-1 15:2:44+:,authorized,1,38446482,Susan,19,F,SALES-POS,948.38,14.41,145.15 -37.76,-37.76,145.15,Chirnside Park,VIC,145.31 -37.76,-37.76,145.31,14.8,Australia,TRUE
218-1-1 15:26:59+:,authorized,,2988263882,Michael,44,M,SALES-POS,6375.7,133.64,145.18 -37.9,-37.9,145.18,Melbourne,VIC,144.97 -37.81,-37.81,144.97,21,Australia,FALSE
218-1-1 15:33:14+:,authorized,1,17117148,Michelle,19,F,POS,147.6,98.82,15.82 -34.1,-34.1,15.82,Riverwood,NSW,151.6 -33.94,-33.94,151.6,23.49,Australia,TRUE
218-1-1 15:39:29+:,authorized,1,2484743,Kenneth,29,M,SALES-POS,18536.2,18.12,121.48 -3.75,-3.75,121.48,Loganholme,QLD,152.87 -3.8,-3.8,152.87,2992.21,Australia,TRUE
218-1-1 15:45:44+:,authorized,1,159845171,Diana,26,F,SALES-POS,259.52,7,153.41 -27.95,-27.95,153.41,Bondi Junction,NSW,151.25 -33.89,-33.89,151.25,692.6,Australia,TRUE
218-1-1 15:51:59+:,authorized,1,159845171,Diana,26,F,SALES-POS,214.41,45.11,153.41 -27.95,-27.95,153.41,Pimpama,QLD,153.32 -27.82,-27.82,153.32,16.97,Australia,TRUE
218-1-1 15:58:14+:,authorized,1,2171593283,Fernando,19,M,POS,15368.34,23.67,146.94 -36.4,-36.4,146.94,Essendon,VIC,144.91 -37.75,-37.75,144.91,262.47,Australia,TRUE
218-1-1 16::+:,posted,,465652575,Lucas,21,M,PAYMENT,1213.6,55,115.81 -31.82,-31.82,115.81,,,,,,,Australia,FALSE
218-1-1 16::+:,posted,,348584958,Jessica,34,F,PAY/SALARY,28529.1,393.73,138.52 -35.1,-35.1,138.52,,,,,,,Australia,FALSE
218-1-1 16::+:,posted,,179927998,Susan,2,F,PAYMENT,7763.78,35,15.68 -33.79,-33.79,15.68,,,,,,,Australia,FALSE
218-1-1 16::+:,posted,,197388789,Antonio,26,M,PAY/SALARY,7845.61,198.91,115.78 -31.9,-31.9,115.78,,,,,,,Australia,FALSE
218-1-1 16::+:,posted,,459612845,Jonathan,38,M,PAY/SALARY,6169.31,2647.38,13.98 -12.49,-12.49,13.98,,,,,,,Australia,FALSE
218-1-1 16:13:5+:,authorized,1,1334819143,Christopher,33,M,POS,65871.56,8.42,145.13 -37.7,-37.7,145.13,Windsor,VIC,144.99 -37.85,-37.85,144.99,2.75,Australia,TRUE
218-1-1 16:31:16+:,authorized,1,31725361,Ronald,25,M,SALES-POS,5343.53,8.69,145.73 -17.3,-17.3,145.73,Dampier Peninsula,WA,122.67 -16.98,-16.98,122.67,2453.35,Australia,TRUE
218-1-1 16:49:27+:,authorized,1,1652235822,Renee,38,F,SALES-POS,21428.28,54.41,144.89 -37.81,-37.81,144.89,Eagle Farm,QLD,153.8 -27.41,-27.41,153.8,1387.87,Australia,TRUE
218-1-1 17::+:,posted,,819621312,Michele,3,F,PAY/SALARY,8854.58,1158.15,145.4 -37.85,-37.85,145.4,,,,,,,Australia,FALSE
218-1-1 17::+:,posted,,292611728,Tyler,69,M,PAY/SALARY,9239.26,143.12,144.96 -37.76,-37.76,144.96,,,,,,,Australia,FALSE
218-1-1 17::+:,posted,,291672282,Daniel,22,M,PAYMENT,8488.69,33,255. -573.,-573,255,,,,,,,Australia,FALSE
218-1-1 17::+:,posted,,179927998,Susan,2,F,PAY/SALARY,9159.27,1395.49,15.68 -33.79,-33.79,15.68,,,,,,,Australia,FALSE
218-1-1 17::+:,posted,,1349834573,Matthew,39,M,PAY/SALARY,16713.9,371.14,145.17 -37.84,-37.84,145.17,,,,,,,Australia,FALSE
218-1-1 17::+:,posted,,4163822186,Karen,26,F,PAYMENT,9523.64,5,149.3 -34.97,-34.97,149.3,,,,,,,Australia,FALSE
218-1-1 17:5:27+:,authorized,1,159845171,Diana,26,F,POS,21.1,13.4,153.41 -27.95,-27.95,153.41,Varsity Lakes,QLD,153.42 -28.9,-28.9,153.42,15.62,Australia,TRUE
218-1-1 17:18:26+:,authorized,,235712452,Debra,18,F,POS,6111.28,27.2,138.61 -34.89,-34.89,138.61,Adelaide,SA,138.59 -34.93,-34.93,138.59,4.81,Australia,FALSE
218-1-1 17:31:25+:,authorized,1,1683215619,Barry,38,M,POS,7559.24,22.86,138.67 -34.86,-34.86,138.67,Bomaderry,NSW,15.6 -34.84,-34.84,15.6,189.21,Australia,TRUE
218-1-1 17:44:24+:,authorized,,159845171,Diana,26,F,POS,1988.62,12.39,153.41 -27.95,-27.95,153.41,Goonellabah,NSW,153.33 -28.82,-28.82,153.33,97.16,Australia,FALSE
218-1-1 17:57:24+:,authorized,1,12223524,Michael,38,M,POS,1529.91,31.32,151.23 -33.94,-33.94,151.23,Randwick,NSW,151.24 -33.92,-33.92,151.24,2.41,Australia,TRUE
218-1-1 18::+:,posted,,197388789,Antonio,26,M,PAYMENT,7646.61,199,115.78 -31.9,-31.9,115.78,,,,,,,Australia,FALSE
218-1-1 18::+:,posted,,2153562714,Linda,24,F,PAYMENT,6638.55,46,116. -31.88,-31.88,116,,,,,,,Australia,FALSE
218-1-1 18:22:51+:,authorized,1,182446574,Tonya,27,F,SALES-POS,724.28,6.16,116.6 -32.,-32,116.6,Claremont,WA,115.78 -31.97,-31.97,115.78,26.65,Australia,TRUE
218-1-1 18:51:25+:,authorized,1,289243754,Joseph,37,M,SALES-POS,522.15,13.22,153.32 -27.93,-27.93,153.32,Kenmore,QLD,152.94 -27.51,-27.51,152.94,59.9,Australia,TRUE
218-1-1 19::+:,posted,,1349834573,Matthew,39,M,PAYMENT,16665.9,48,145.17 -37.84,-37.84,145.17,,,,,,,Australia,FALSE
218-1-1 19:1:26+:,authorized,1,1375564,Rhonda,4,F,POS,4498.5,15.27,153.1 -27.66,-27.66,153.1,Pilton,QLD,152.2 -27.89,-27.89,152.2,19.41,Australia,TRUE
218-1-1 19:25:22+:,authorized,1,159845171,Diana,26,F,SALES-POS,198.5,8.57,153.41 -27.95,-27.95,153.41,Broadbeach Waters,QLD,153.43 -28.4,-28.4,153.43,1.21,Australia,TRUE
218-1-1 19:4:17+:,authorized,1,1375564,Rhonda,4,F,POS,4465.87,32.63,153.1 -27.66,-27.66,153.1,Redland Bay,QLD,153.3 -27.61,-27.61,153.3,2.49,Australia,TRUE
218-1-1 19:55:13+:,authorized,,182446574,Tonya,27,F,POS,6979.48,44.8,116.6 -32.,-32,116.6,South Perth,WA,115.87 -31.98,-31.98,115.87,18.8,Australia,FALSE
218-1-1 2::+:,posted,,2171593283,Fernando,19,M,PAYMENT,15351.34,17,146.94 -36.4,-36.4,146.94,,,,,,,Australia,FALSE
218-1-1 2::+:,posted,,16554218,Marissa,23,F,PAYMENT,15626.88,33,145.1 -37.93,-37.93,145.1,,,,,,,Australia,FALSE
218-1-1 2::+:,posted,,182446574,Tonya,27,F,INTER BANK,6946.48,33,116.6 -32.,-32,116.6,,,,,,,Australia,FALSE
218-1-1 2::+:,posted,,4281711154,Eric,42,M,PHONE BANK,4566.2,36,144.98 -37.84,-37.84,144.98,,,,,,,Australia,FALSE
218-1-1 2::+:,posted,,85493845,James,28,M,PAYMENT,1285.42,16,147.63 -22.84,-22.84,147.63,,,,,,,Australia,FALSE
218-1-1 2:17:53+:,authorized,1,1375564,Rhonda,4,F,SALES-POS,4415.79,5.8,153.1 -27.66,-27.66,153.1,Underwood,QLD,153.11 -27.62,-27.62,153.11,4.56,Australia,TRUE
218-1-1 2:44:12+:,authorized,1,348584958,Jessica,34,F,SALES-POS,28521.37,7.73,138.52 -35.1,-35.1,138.52,Adelaide,SA,138.6 -34.93,-34.93,138.6,11.51,Australia,TRUE
218-1-1 21::+:,posted,,3536132544,Heather,41,F,INTER BANK,6777.66,43,144.93 -37.79,-37.79,144.93,,,,,,,Australia,FALSE
218-1-1 21::+:,posted,,21733992,Luis,27,M,PHONE BANK,138.29,67,144.71 -37.58,-37.58,144.71,,,,,,,Australia,FALSE
218-1-1 21:4:59+:,authorized,1,12223524,Michael,38,M,SALES-POS,1511.29,18.62,151.23 -33.94,-33.94,151.23,Homebush West,NSW,151.7 -33.87,-33.87,151.7,16.71,Australia,TRUE
218-1-1 21:17:29+:,authorized,1,368967373,Virginia,2,F,POS,7738.7,7.73,115.79 -31.79,-31.79,115.79,Palm Beach,QLD,153.47 -28.12,-28.12,153.47,3639.9,Australia,TRUE
218-1-1 21:29:59+:,authorized,,459612845,Jonathan,38,M,SALES-POS,61575.47,33.84,13.98 -12.49,-12.49,13.98,Wollongong,NSW,15.89 -34.43,-34.43,15.89,3164.23,Australia,FALSE
218-1-1 21:42:29+:,authorized,1,12223524,Michael,38,M,SALES-POS,1474.61,36.68,151.23 -33.94,-33.94,151.23,Green Valley,NSW,15.87 -33.91,-33.91,15.87,33.42,Australia,TRUE
218-1-1 21:54:59+:,authorized,1,211792489,Jacqueline,3,F,POS,3386.46,44.55,138.63 -34.93,-34.93,138.63,Wagga Wagga,NSW,147.37 -35.11,-35.11,147.37,796.78,Australia,TRUE
