account,date,time_extraction,gender,age,txn_description,balance,amount,longitude,latitude
2249586092,10/8/2018,10:00 PM,M,19,PAYMENT,10735.72,31.00,115.98,-32.07
1217063613,10/8/2018,11:00 PM,F,27,INTER BANK,4571.99,20.00,147.61,-37.82
2970114956,10/8/2018,11:00 PM,M,26,PAYMENT,10152.48,61.00,144.89,-37.69
1598451071,10/9/2018,2:00 AM,F,26,INTER BANK,1273.97,20.00,153.41,-27.95
1998563091,10/9/2018,2:00 AM,M,42,INTER BANK,17283.43,159.00,149.03,-35.25
1243371644,10/9/2018,2:00 AM,M,42,PAYMENT,5532.07,91.00,150.9,-33.78
2231965366,10/9/2018,3:00 AM,F,35,INTER BANK,19340.57,17.00,144.96,-37.84
2528867619,10/9/2018,3:00 AM,F,40,INTER BANK,16286.61,76.00,138.58,-34.96
240804743,10/9/2018,3:00 AM,M,29,PHONE BANK,18610.14,43.00,121.48,-30.75
1788473090,10/9/2018,4:00 AM,F,21,INTER BANK,7969.21,20.00,145.06,-37.95
3827517394,10/9/2018,4:00 AM,M,28,PAYMENT,44999.76,30.00,151.12,-33.89
1890605467,10/9/2018,5:00 AM,M,38,INTER BANK,19052.66,42.00,143.88,-37.66
958000567,10/9/2018,5:00 AM,F,34,PAYMENT,8849.95,20.00,130.9,-12.37
354106658,10/9/2018,6:00 AM,F,39,PAYMENT,14203.64,21.00,151.04,-33.8
2270192619,10/9/2018,7:00 AM,M,20,PAYMENT,17418.39,39.00,138.56,-35.27
4274272854,10/9/2018,7:00 AM,M,20,PAYMENT,8604.20,34.00,145.23,-37.86
1598451071,10/9/2018,7:00 AM,F,26,PAYMENT,1221.37,36.00,153.41,-27.95
2231965366,10/9/2018,8:00 AM,F,35,PAYMENT,19304.57,36.00,144.96,-37.84
3827517394,10/9/2018,9:00 AM,M,28,INTER BANK,44970.76,29.00,151.12,-33.89
2265520058,10/9/2018,9:00 AM,F,26,PAYMENT,6458.23,90.00,151.27,-33.85
1710017148,10/9/2018,9:00 AM,F,19,PAYMENT,14229.45,54.00,150.82,-34.01
1334819143,10/9/2018,10:00 AM,M,33,PAYMENT,63243.51,112.00,145.13,-37.7
2231965366,10/9/2018,11:00 AM,F,35,PAYMENT,19259.57,45.00,144.96,-37.84
3827517394,10/9/2018,12:00 PM,M,28,PAYMENT,44822.76,148.00,151.12,-33.89
3317636250,10/9/2018,12:00 PM,M,35,INTER BANK,14238.74,73.00,153.02,-27.66
3485804958,10/9/2018,2:00 PM,F,34,PAYMENT,24972.10,39.00,138.52,-35.01
2674800293,10/9/2018,2:00 PM,F,50,PAYMENT,28534.21,171.00,144.96,-37.69
2173390920,10/9/2018,2:00 PM,M,27,PAYMENT,10134.29,28.00,144.71,-37.58
3481401842,10/9/2018,3:00 PM,F,25,PAYMENT,6616.04,32.00,115.74,-31.72
2615038700,10/9/2018,3:00 PM,F,43,PAYMENT,32693.21,101.00,145.35,-38.03
1598451071,10/9/2018,4:00 PM,F,26,INTER BANK,1129.37,92.00,153.41,-27.95
3941181087,10/9/2018,4:00 PM,M,25,PAYMENT,12465.58,46.00,115.79,-31.94
1279356312,10/9/2018,5:00 PM,M,44,PAYMENT,10573.54,27.00,144.79,-37.73
1243371644,10/9/2018,5:00 PM,M,42,INTER BANK,5481.12,20.00,150.9,-33.78
53508546,10/9/2018,5:00 PM,F,35,PAYMENT,5227.94,1180.00,150.62,-33.76
1344825761,10/9/2018,6:00 PM,F,46,PAYMENT,22688.41,45.00,151.09,-33.91
38923874,10/9/2018,6:00 PM,M,38,INTER BANK,43693.72,29.00,151.27,-33.9
3879258709,10/9/2018,6:00 PM,F,40,PAYMENT,202124.32,29.00,143.83,-37.66
1799207998,10/9/2018,7:00 PM,F,20,INTER BANK,7837.78,115.00,150.68,-33.79
1199531521,10/9/2018,8:00 PM,M,52,PAYMENT,14056.85,20.00,116.02,-31.87
1349834573,10/9/2018,8:00 PM,M,39,PAYMENT,13728.52,34.00,145.17,-37.84
1523339231,10/9/2018,9:00 PM,M,40,INTER BANK,68537.45,88.00,115.83,-31.9
1279356312,10/9/2018,10:00 PM,M,44,PAYMENT,10414.54,159.00,144.79,-37.73
2650850707,10/9/2018,10:00 PM,M,42,PAYMENT,115110.97,187.00,148.16,-23.52
2901672282,10/9/2018,11:00 PM,M,22,PAYMENT,8521.69,40.00,255,-573
4059612845,10/10/2018,2:00 AM,M,38,PAYMENT,58961.93,77.00,130.98,-12.49
3485804958,10/10/2018,3:00 AM,F,34,INTER BANK,24657.18,169.00,138.52,-35.01
602667573,10/10/2018,6:00 AM,M,40,INTER BANK,18570.53,21.00,151.23,-33.96
2171593283,10/10/2018,6:00 AM,M,19,PAYMENT,15392.01,27.00,146.94,-36.04
2776252858,10/10/2018,6:00 AM,F,43,PAYMENT,6930.19,29.00,144.95,-37.76
588564840,10/10/2018,7:00 AM,M,23,INTER BANK,17332.56,25.00,151.27,-33.76
1496451953,10/10/2018,7:00 AM,M,43,INTER BANK,19966.06,39.00,145.16,-37.84
2014856841,10/10/2018,8:00 AM,M,46,INTER BANK,266404.07,22.00,144.99,-37.9
4163822186,10/10/2018,8:00 AM,F,26,PAYMENT,9619.64,55.00,149.03,-34.97
3954677887,10/10/2018,8:00 AM,F,47,PAYMENT,7474.54,58.00,115.72,-32.28
354106658,10/10/2018,9:00 AM,F,39,INTER BANK,14178.64,25.00,151.04,-33.8
1443681913,10/10/2018,9:00 AM,M,31,PAYMENT,5656.83,36.00,150.92,-33.77
1037050564,10/10/2018,10:00 AM,F,40,PAYMENT,4513.77,32.00,153.1,-27.66
1799207998,10/10/2018,10:00 AM,F,20,INTER BANK,7798.78,39.00,150.68,-33.79
2107684084,10/10/2018,10:00 AM,M,22,PAYMENT,8535.50,34.00,145.03,-37.88
2528867619,10/10/2018,10:00 AM,F,40,PAYMENT,16206.61,80.00,138.58,-34.96
2173390920,10/10/2018,10:00 AM,M,27,PAYMENT,10105.29,29.00,144.71,-37.58
966140392,10/10/2018,10:00 AM,M,21,PAYMENT,7618.94,30.00,147.08,-37.97
4163822186,10/10/2018,12:00 PM,F,26,PAYMENT,9573.64,46.00,149.03,-34.97
182446574,10/10/2018,12:00 PM,F,27,INTER BANK,7049.80,57.00,116.06,-32
3100725361,10/10/2018,1:00 PM,M,25,INTER BANK,5513.22,26.00,145.73,-17.03
3100725361,10/10/2018,1:00 PM,M,25,INTER BANK,5352.22,161.00,145.73,-17.03
240804743,10/10/2018,2:00 PM,M,29,PAYMENT,18554.14,56.00,121.48,-30.75
1443681913,10/10/2018,2:00 PM,M,31,PAYMENT,5582.83,74.00,150.92,-33.77
2305712452,10/10/2018,3:00 PM,F,18,PAYMENT,6138.30,36.00,138.61,-34.89
38923874,10/10/2018,3:00 PM,M,38,PAYMENT,43658.72,35.00,151.27,-33.9
4065652575,10/10/2018,4:00 PM,M,21,PAYMENT,12130.60,55.00,115.81,-31.82
1799207998,10/10/2018,4:00 PM,F,20,PAYMENT,7763.78,35.00,150.68,-33.79
2901672282,10/10/2018,5:00 PM,M,22,PAYMENT,8488.69,33.00,255,-573
4163822186,10/10/2018,5:00 PM,F,26,PAYMENT,9523.64,50.00,149.03,-34.97
1973887809,10/10/2018,6:00 PM,M,26,PAYMENT,7646.61,199.00,115.78,-31.9
2153562714,10/10/2018,6:00 PM,F,24,PAYMENT,6638.55,46.00,116,-31.88
1349834573,10/10/2018,7:00 PM,M,39,PAYMENT,16665.09,48.00,145.17,-37.84
2171593283,10/10/2018,8:00 PM,M,19,PAYMENT,15351.34,17.00,146.94,-36.04
1650504218,10/10/2018,8:00 PM,F,23,PAYMENT,15626.88,33.00,145.01,-37.93
182446574,10/10/2018,8:00 PM,F,27,INTER BANK,6946.48,33.00,116.06,-32
4281711154,10/10/2018,8:00 PM,M,42,PHONE BANK,40566.20,36.00,144.98,-37.84
854938045,10/10/2018,8:00 PM,M,28,PAYMENT,12805.42,106.00,147.63,-22.84
3536132544,10/10/2018,9:00 PM,F,41,INTER BANK,6777.66,43.00,144.93,-37.79
2173390920,10/10/2018,9:00 PM,M,27,PHONE BANK,10038.29,67.00,144.71,-37.58
1710017148,10/10/2018,10:00 PM,F,19,PAYMENT,13974.06,33.00,150.82,-34.01
1973887809,10/10/2018,11:00 PM,M,26,PAYMENT,7617.61,29.00,115.78,-31.9
1349834573,10/10/2018,11:00 PM,M,39,PAYMENT,16633.09,32.00,145.17,-37.84
240804743,10/10/2018,11:00 PM,M,29,PAYMENT,18497.02,39.00,121.48,-30.75
1496451953,10/11/2018,2:00 AM,M,43,INTER BANK,19950.06,16.00,145.16,-37.84
37709441,10/11/2018,2:00 AM,M,18,PAYMENT,16738.54,186.00,153.41,-28.01
1523339231,10/11/2018,3:00 AM,M,40,PAYMENT,68344.33,47.00,115.83,-31.9
2890243754,10/11/2018,3:00 AM,M,37,PAYMENT,5150.15,52.00,153.32,-27.93
2270192619,10/11/2018,4:00 AM,M,20,PAYMENT,17379.39,39.00,138.56,-35.27
3536132544,10/11/2018,4:00 AM,F,41,PAYMENT,6755.66,22.00,144.93,-37.79
2265520058,10/11/2018,4:00 AM,F,26,PAYMENT,6355.23,103.00,151.27,-33.85
2171593283,10/11/2018,5:00 AM,M,19,PAYMENT,15318.34,33.00,146.94,-36.04
2890243754,10/11/2018,5:00 AM,M,37,PAYMENT,5132.15,18.00,153.32,-27.93
1443681913,10/11/2018,5:00 AM,M,31,PAYMENT,5455.83,127.00,150.92,-33.77
3481401842,10/11/2018,6:00 AM,F,25,PAYMENT,6481.22,46.00,115.74,-31.72
211792489,10/11/2018,6:00 AM,F,30,PAYMENT,3339.46,47.00,138.63,-34.93
3741880913,10/11/2018,7:00 AM,F,25,PAYMENT,9842.58,131.00,150.5,-23.4
2231965366,10/11/2018,7:00 AM,F,35,PAYMENT,21669.81,33.00,144.96,-37.84
2231965366,10/11/2018,7:00 AM,F,35,PAYMENT,21503.81,166.00,144.96,-37.84
2259139624,10/11/2018,7:00 AM,F,19,INTER BANK,17203.78,22.00,144.66,-37.91
2776252858,10/11/2018,8:00 AM,F,43,PAYMENT,7955.23,43.00,144.95,-37.76
3485804958,10/11/2018,9:00 AM,F,34,PAYMENT,28488.28,27.00,138.52,-35.01
819621312,10/11/2018,9:00 AM,F,30,PAYMENT,8733.77,109.00,145.04,-37.85
1516130869,10/11/2018,9:00 AM,F,21,INTER BANK,4817.80,39.00,130.84,-12.45
3541460373,10/11/2018,11:00 AM,M,24,PAYMENT,4715.59,41.00,145,-37.83
1608363396,10/11/2018,11:00 AM,M,20,INTER BANK,8803.73,24.00,151.22,-33.87
3954677887,10/11/2018,11:00 AM,F,47,PAYMENT,7428.54,46.00,115.72,-32.28
1998563091,10/11/2018,12:00 PM,M,42,PAYMENT,18925.24,116.00,149.03,-35.25
3879258709,10/11/2018,12:00 PM,F,40,PHONE BANK,202083.32,41.00,143.83,-37.66
966140392,10/11/2018,12:00 PM,M,21,PAYMENT,7583.94,35.00,147.08,-37.97
1349834573,10/11/2018,1:00 PM,M,39,PAYMENT,16483.09,150.00,145.17,-37.84
4274272854,10/11/2018,1:00 PM,M,20,PAYMENT,8559.83,15.00,145.23,-37.86
1349834573,10/11/2018,2:00 PM,M,39,PAYMENT,16423.09,60.00,145.17,-37.84
1037050564,10/11/2018,3:00 PM,F,40,PAYMENT,4382.79,33.00,153.1,-27.66
2681137560,10/11/2018,3:00 PM,M,31,PAYMENT,11314.80,138.00,151.11,-33.99
1279356312,10/11/2018,5:00 PM,M,44,PAYMENT,10277.97,15.00,144.79,-37.73
2173390920,10/11/2018,5:00 PM,M,27,PAYMENT,10009.29,29.00,144.71,-37.58
958000567,10/11/2018,5:00 PM,F,34,PAYMENT,8666.42,37.00,130.9,-12.37
588564840,10/11/2018,6:00 PM,M,23,PAYMENT,21195.51,41.00,151.27,-33.76
1683215619,10/11/2018,6:00 PM,M,38,PAYMENT,7382.90,49.00,138.67,-34.86
3879258709,10/11/2018,6:00 PM,F,40,PAYMENT,202044.72,21.00,143.83,-37.66
1222300524,10/11/2018,7:00 PM,M,38,PAYMENT,1392.57,50.00,151.23,-33.94
2014856841,10/11/2018,7:00 PM,M,46,PAYMENT,266354.07,50.00,144.99,-37.9
1424176027,10/11/2018,7:00 PM,M,22,PAYMENT,8286.56,186.00,151.08,-33.93
1199531521,10/11/2018,8:00 PM,M,52,INTER BANK,13911.85,145.00,116.02,-31.87
1279356312,10/11/2018,8:00 PM,M,44,PAYMENT,10236.97,41.00,144.79,-37.73
854938045,10/11/2018,9:00 PM,M,28,PHONE BANK,12674.62,58.00,147.63,-22.84
854938045,10/11/2018,9:00 PM,M,28,PAYMENT,12493.62,181.00,147.63,-22.84
3741880913,10/11/2018,10:00 PM,F,25,PAYMENT,9810.58,32.00,150.5,-23.4
90814749,10/11/2018,10:00 PM,M,35,PAYMENT,11585.98,36.00,151.68,-32.98
2265520058,10/11/2018,10:00 PM,F,26,PAYMENT,6252.12,33.00,151.27,-33.85
958000567,10/11/2018,10:00 PM,F,34,PAYMENT,8499.42,167.00,130.9,-12.37
354106658,10/11/2018,11:00 PM,F,39,PAYMENT,14116.51,52.00,151.04,-33.8
1334819143,10/11/2018,11:00 PM,M,33,INTER BANK,65719.02,59.00,145.13,-37.7
1683215619,10/12/2018,3:00 AM,M,38,PAYMENT,7323.90,59.00,138.67,-34.86
2673069055,10/12/2018,3:00 AM,M,24,PAYMENT,15506.01,43.00,152.99,-27.49
1496451953,10/12/2018,4:00 AM,M,43,PAYMENT,19886.17,23.00,145.16,-37.84
1710017148,10/12/2018,4:00 AM,F,19,PAYMENT,13824.60,40.00,150.82,-34.01
3827517394,10/12/2018,5:00 AM,M,28,PAYMENT,44683.60,65.00,151.12,-33.89
588564840,10/12/2018,6:00 AM,M,23,PAYMENT,21018.51,177.00,151.27,-33.76
3100725361,10/12/2018,6:00 AM,M,25,PAYMENT,5183.13,144.00,145.73,-17.03
1496451953,10/12/2018,6:00 AM,M,43,INTER BANK,19740.17,146.00,145.16,-37.84
3941181087,10/12/2018,6:00 AM,M,25,PAYMENT,12437.58,28.00,115.79,-31.94
1990648130,10/12/2018,6:00 AM,F,21,PAYMENT,7099.99,28.00,114.62,-28.8
1496451953,10/12/2018,7:00 AM,M,43,PAYMENT,19723.17,17.00,145.16,-37.84
2674800293,10/12/2018,8:00 AM,F,50,PAYMENT,28358.21,176.00,144.96,-37.69
1334819143,10/12/2018,10:00 AM,M,33,PAYMENT,65669.02,50.00,145.13,-37.7
1788473090,10/12/2018,11:00 AM,F,21,INTER BANK,7903.21,66.00,145.06,-37.95
847145727,10/12/2018,11:00 AM,M,19,PAYMENT,61489.37,133.00,115.9,-31.92
3536132544,10/12/2018,11:00 AM,F,41,PAYMENT,6690.96,33.00,144.93,-37.79
414431115,10/12/2018,11:00 AM,F,43,INTER BANK,6037.88,18.00,142.77,-37.06
3485804958,10/12/2018,12:00 PM,F,34,PAYMENT,28431.11,16.00,138.52,-35.01
414431115,10/12/2018,12:00 PM,F,43,INTER BANK,5858.88,179.00,142.77,-37.06
1516130869,10/12/2018,1:00 PM,F,21,PAYMENT,4781.90,29.00,130.84,-12.45
1344825761,10/12/2018,2:00 PM,F,46,PAYMENT,22666.41,22.00,151.09,-33.91
1523339231,10/12/2018,2:00 PM,M,40,PAYMENT,68304.33,40.00,115.83,-31.9
354106658,10/12/2018,3:00 PM,F,39,PAYMENT,13992.53,109.00,151.04,-33.8
602667573,10/12/2018,4:00 PM,M,40,PAYMENT,18319.44,41.00,151.23,-33.96
602667573,10/12/2018,4:00 PM,M,40,PAYMENT,18234.44,85.00,151.23,-33.96
2014856841,10/12/2018,4:00 PM,M,46,PAYMENT,266164.07,190.00,144.99,-37.9
3827517394,10/12/2018,4:00 PM,M,28,PAYMENT,44608.58,43.00,151.12,-33.89
2153562714,10/12/2018,4:00 PM,F,24,PAYMENT,6588.36,27.00,116,-31.88
1788473090,10/12/2018,6:00 PM,F,21,INTER BANK,9893.89,33.00,145.06,-37.95
3541460373,10/12/2018,6:00 PM,M,24,PAYMENT,4568.05,53.00,145,-37.83
3481401842,10/12/2018,6:00 PM,F,25,INTER BANK,7544.99,124.00,115.74,-31.72
1652235822,10/12/2018,6:00 PM,F,38,PAYMENT,21348.89,66.00,144.89,-37.81
3485804958,10/12/2018,7:00 PM,F,34,PAYMENT,28318.23,63.00,138.52,-35.01
3689607373,10/12/2018,7:00 PM,F,20,INTER BANK,7596.95,55.00,115.79,-31.79
2171593283,10/12/2018,7:00 PM,M,19,PAYMENT,15278.34,40.00,146.94,-36.04
1438600314,10/12/2018,7:00 PM,F,35,PAYMENT,4793.69,45.00,138.69,-34.84
2776252858,10/12/2018,7:00 PM,F,43,PAYMENT,7777.23,178.00,144.95,-37.76
37709441,10/12/2018,8:00 PM,M,18,PAYMENT,16711.54,27.00,153.41,-28.01
3689607373,10/12/2018,9:00 PM,F,20,PAYMENT,7527.95,69.00,115.79,-31.79
721712940,10/12/2018,9:00 PM,M,78,PAYMENT,57305.32,38.00,145.09,-37.82
2681137560,10/12/2018,9:00 PM,M,31,PAYMENT,11251.39,29.00,151.11,-33.99
2171593283,10/12/2018,9:00 PM,M,19,PAYMENT,15228.34,50.00,146.94,-36.04
1903037542,10/12/2018,9:00 PM,M,30,PAYMENT,5671.13,23.00,153.05,-27.61
3541460373,10/12/2018,11:00 PM,M,24,PAYMENT,4527.05,41.00,145,-37.83
3481401842,10/13/2018,2:00 AM,F,25,PAYMENT,7518.99,26.00,115.74,-31.72
3771436525,10/13/2018,2:00 AM,M,20,PAYMENT,5813.11,168.00,145.04,-37.92
964839203,10/13/2018,4:00 AM,M,21,PAYMENT,40285.82,28.00,146.92,-36.07
2681137560,10/13/2018,5:00 AM,M,31,PAYMENT,11205.72,26.00,151.11,-33.99
1652235822,10/13/2018,5:00 AM,F,38,PAYMENT,21303.89,45.00,144.89,-37.81
1650504218,10/13/2018,5:00 AM,F,23,PAYMENT,15583.88,43.00,145.01,-37.93
4281711154,10/13/2018,5:00 AM,M,42,PAYMENT,40529.20,37.00,144.98,-37.84
559365433,10/13/2018,6:00 AM,F,64,INTER BANK,3849.60,160.00,147.31,-42.88
1608363396,10/13/2018,6:00 AM,M,20,PAYMENT,8518.68,135.00,151.22,-33.87
1438600314,10/13/2018,7:00 AM,F,35,PAYMENT,4673.69,120.00,138.69,-34.84
1650504218,10/13/2018,9:00 AM,F,23,PAYMENT,15429.88,154.00,145.01,-37.93
38923874,10/13/2018,9:00 AM,M,38,PAYMENT,43558.67,1981.00,151.27,-33.9
1243371644,10/13/2018,9:00 AM,M,42,PAYMENT,5084.09,194.00,150.9,-33.78
966140392,10/13/2018,10:00 AM,M,21,PAYMENT,10022.85,134.00,147.08,-37.97
574997646,10/13/2018,10:00 AM,F,18,PAYMENT,5206.05,45.00,150.79,-33.64
3233697971,10/13/2018,11:00 AM,F,34,PAYMENT,12371.05,79.00,151.04,-33.77
2681137560,10/13/2018,11:00 AM,M,31,PAYMENT,11188.72,17.00,151.11,-33.99
2528867619,10/13/2018,12:00 PM,F,40,PAYMENT,17775.04,196.00,138.58,-34.96
1998563091,10/13/2018,12:00 PM,M,42,PAYMENT,18880.24,45.00,149.03,-35.25
90814749,10/13/2018,1:00 PM,M,35,INTER BANK,11541.98,44.00,151.68,-32.98
37709441,10/13/2018,2:00 PM,M,18,INTER BANK,16666.54,45.00,153.41,-28.01
2920611728,10/13/2018,4:00 PM,M,69,PAYMENT,9222.26,17.00,144.96,-37.76
37709441,10/13/2018,4:00 PM,M,18,PHONE BANK,16645.54,21.00,153.41,-28.01
854938045,10/13/2018,5:00 PM,M,28,PAYMENT,12288.32,49.00,147.63,-22.84
958000567,10/13/2018,6:00 PM,F,34,PAYMENT,8423.64,17.00,130.9,-12.37
1973887809,10/13/2018,7:00 PM,M,26,PAYMENT,7481.43,106.00,115.78,-31.9
1598451071,10/13/2018,8:00 PM,F,26,PAYMENT,839.09,612.00,153.41,-27.95
1608363396,10/13/2018,8:00 PM,M,20,PAYMENT,7730.68,788.00,151.22,-33.87
4258502723,10/13/2018,8:00 PM,F,24,INTER BANK,5003.92,28.00,145.45,-37.74
1344825761,10/13/2018,9:00 PM,F,46,PAYMENT,22638.41,28.00,151.09,-33.91
1799207998,10/13/2018,10:00 PM,F,20,PAYMENT,9038.79,30.00,150.68,-33.79
854938045,10/13/2018,10:00 PM,M,28,PAYMENT,12056.66,84.00,147.63,-22.84
2014856841,10/13/2018,11:00 PM,M,46,PAYMENT,265986.46,43.00,144.99,-37.9
3954677887,10/13/2018,11:00 PM,F,47,PAYMENT,7404.54,24.00,115.72,-32.28
2107684084,10/14/2018,2:00 AM,M,22,PAYMENT,10729.23,25.00,145.03,-37.88
3233697971,10/14/2018,3:00 AM,F,34,PAYMENT,12054.23,173.00,151.04,-33.77
2901672282,10/14/2018,3:00 AM,M,22,PAYMENT,11681.46,136.00,255,-573
1056639002,10/14/2018,3:00 AM,M,22,INTER BANK,53609.30,36.00,145.03,-37.91
211792489,10/14/2018,3:00 AM,F,30,PAYMENT,3190.46,149.00,138.63,-34.93
1438600314,10/14/2018,4:00 AM,F,35,PAYMENT,4498.69,175.00,138.69,-34.84
1496451953,10/14/2018,4:00 AM,M,43,PAYMENT,19641.40,71.00,145.16,-37.84
4258502723,10/14/2018,4:00 AM,F,24,PAYMENT,4965.92,38.00,145.45,-37.74
3485804958,10/14/2018,5:00 AM,F,34,PAYMENT,28078.87,31.00,138.52,-35.01
559365433,10/14/2018,5:00 AM,F,64,PAYMENT,3819.60,30.00,147.31,-42.88
1523339231,10/14/2018,6:00 AM,M,40,INTER BANK,68265.33,39.00,115.83,-31.9
3771436525,10/14/2018,7:00 AM,M,20,PAYMENT,5764.11,49.00,145.04,-37.92
2107684084,10/14/2018,8:00 AM,M,22,INTER BANK,10687.57,33.00,145.03,-37.88
964839203,10/14/2018,10:00 AM,M,21,PAYMENT,40243.82,42.00,146.92,-36.07
3233697971,10/14/2018,11:00 AM,F,34,PAYMENT,11894.23,160.00,151.04,-33.77
3827517394,10/14/2018,11:00 AM,M,28,PAYMENT,44501.42,28.00,151.12,-33.89
1496451953,10/14/2018,11:00 AM,M,43,INTER BANK,19610.40,31.00,145.16,-37.84
2615038700,10/14/2018,11:00 AM,F,43,INTER BANK,32655.21,38.00,145.35,-38.03
854938045,10/14/2018,11:00 AM,M,28,PAYMENT,12022.66,34.00,147.63,-22.84
2249586092,10/14/2018,12:00 PM,M,19,PAYMENT,10568.37,37.00,115.98,-32.07
414431115,10/14/2018,1:00 PM,F,43,PAYMENT,5660.69,172.00,142.77,-37.06
37709441,10/14/2018,2:00 PM,M,18,INTER BANK,16605.54,40.00,153.41,-28.01
211792489,10/14/2018,5:00 PM,F,30,PAYMENT,3168.46,22.00,138.63,-34.93
2681137560,10/14/2018,6:00 PM,M,31,PAYMENT,11103.90,45.00,151.11,-33.99
1650504218,10/14/2018,7:00 PM,F,23,PAYMENT,15411.88,18.00,145.01,-37.93
37709441,10/14/2018,7:00 PM,M,18,INTER BANK,16578.54,27.00,153.41,-28.01
2970114956,10/14/2018,7:00 PM,M,26,PAYMENT,11342.10,149.00,144.89,-37.69
240804743,10/14/2018,8:00 PM,M,29,PAYMENT,18388.92,48.00,121.48,-30.75
2897221629,10/14/2018,8:00 PM,M,23,PAYMENT,6885.61,42.00,150.9,-34.37
1903037542,10/14/2018,8:00 PM,M,30,INTER BANK,5093.99,78.00,153.05,-27.61
154431271,10/14/2018,9:00 PM,F,18,PAYMENT,2117.35,50.00,153.09,-27.48
602667573,10/14/2018,10:00 PM,M,40,PAYMENT,18079.42,25.00,151.23,-33.96
2231965366,10/14/2018,10:00 PM,F,35,INTER BANK,20602.81,901.00,144.96,-37.84
3084464802,10/14/2018,11:00 PM,F,19,PAYMENT,9221.19,123.00,145.15,-37.76
1349834573,10/15/2018,3:00 AM,M,39,INTER BANK,16390.09,33.00,145.17,-37.84
3084464802,10/15/2018,3:00 AM,F,19,INTER BANK,9197.19,24.00,145.15,-37.76
819621312,10/15/2018,4:00 AM,F,30,PAYMENT,8597.06,66.00,145.04,-37.85
2107684084,10/15/2018,5:00 AM,M,22,PAYMENT,10653.57,34.00,145.03,-37.88
1438600314,10/15/2018,6:00 AM,F,35,PAYMENT,4463.69,35.00,138.69,-34.84
3941181087,10/15/2018,6:00 AM,M,25,PAYMENT,12265.58,172.00,115.79,-31.94
4059612845,10/15/2018,6:00 AM,M,38,INTER BANK,61309.05,195.00,130.98,-12.49
3689607373,10/15/2018,8:00 AM,F,20,INTER BANK,7114.11,107.00,115.79,-31.79
3879258709,10/15/2018,8:00 AM,F,40,INTER BANK,201835.59,51.00,143.83,-37.66
2673069055,10/15/2018,9:00 AM,M,24,INTER BANK,15331.84,39.00,152.99,-27.49
1496451953,10/15/2018,10:00 AM,M,43,PAYMENT,19448.88,150.00,145.16,-37.84
3233697971,10/15/2018,11:00 AM,F,34,PAYMENT,13559.62,46.00,151.04,-33.77
847145727,10/15/2018,11:00 AM,M,19,PAYMENT,61452.37,37.00,115.9,-31.92
38923874,10/15/2018,11:00 AM,M,38,PAYMENT,43442.09,42.00,151.27,-33.9
1443681913,10/15/2018,12:00 PM,M,31,INTER BANK,3762.78,1627.00,150.92,-33.77
4065652575,10/15/2018,2:00 PM,M,21,PAYMENT,15638.86,40.00,115.81,-31.82
3827517394,10/15/2018,2:00 PM,M,28,PAYMENT,44247.36,20.00,151.12,-33.89
819621312,10/15/2018,3:00 PM,F,30,INTER BANK,8169.49,55.00,145.04,-37.85
1650504218,10/15/2018,3:00 PM,F,23,PAYMENT,15389.88,22.00,145.01,-37.93
240804743,10/15/2018,3:00 PM,M,29,PAYMENT,22631.13,138.00,121.48,-30.75
154431271,10/15/2018,4:00 PM,F,18,PAYMENT,1983.35,134.00,153.09,-27.48
3084464802,10/15/2018,5:00 PM,F,19,PAYMENT,9136.97,36.00,145.15,-37.76
4258502723,10/15/2018,5:00 PM,F,24,PAYMENT,5937.08,53.00,145.45,-37.74
1279356312,10/15/2018,6:00 PM,M,44,INTER BANK,10025.72,164.00,144.79,-37.73
37709441,10/15/2018,7:00 PM,M,18,PAYMENT,16507.58,55.00,153.41,-28.01
2920611728,10/15/2018,8:00 PM,M,69,PAYMENT,9103.85,64.00,144.96,-37.76
2650850707,10/15/2018,8:00 PM,M,42,PAYMENT,118309.23,33.00,148.16,-23.52
154431271,10/15/2018,8:00 PM,F,18,PAYMENT,1922.35,61.00,153.09,-27.48
2249586092,10/15/2018,10:00 PM,M,19,PAYMENT,11524.84,31.00,115.98,-32.07
1217063613,10/15/2018,11:00 PM,F,27,INTER BANK,4398.31,20.00,147.61,-37.82
354106658,10/15/2018,11:00 PM,F,39,PAYMENT,23998.54,137.00,151.04,-33.8
2970114956,10/15/2018,11:00 PM,M,26,PAYMENT,11281.10,61.00,144.89,-37.69
1598451071,10/16/2018,2:00 AM,F,26,INTER BANK,652.74,20.00,153.41,-27.95
2231965366,10/16/2018,3:00 AM,F,35,INTER BANK,20585.81,17.00,144.96,-37.84
240804743,10/16/2018,3:00 AM,M,29,PHONE BANK,22491.10,43.00,121.48,-30.75
1788473090,10/16/2018,4:00 AM,F,21,INTER BANK,9873.89,20.00,145.06,-37.95
3827517394,10/16/2018,4:00 AM,M,28,PAYMENT,44217.36,30.00,151.12,-33.89
1890605467,10/16/2018,5:00 AM,M,38,INTER BANK,18801.32,42.00,143.88,-37.66
958000567,10/16/2018,5:00 AM,F,34,PAYMENT,8343.23,20.00,130.9,-12.37
354106658,10/16/2018,6:00 AM,F,39,PAYMENT,23977.54,21.00,151.04,-33.8
2270192619,10/16/2018,7:00 AM,M,20,PAYMENT,17340.39,39.00,138.56,-35.27
